Lessing Apotheke ;Volksgartenstraße;1;40227;Düsseldorf;;
Hirsch Apotheke Rheydt;Bahnhofstraße;1;41236;Mönchengladbach;;
MAXMO Apotheke Moses-Stern-Straße ;Moses-Stern-Straße;1;41236;Mönchengladbach;;
Ritter-Apotheke ;Glücksburger Straße;1;24986;Satrup;;
Warder Apotheke ;Kirchenstraße;1;23774;Heiligenhafen;;
Alte Rathaus-Apotheke  ;Musbeker Weg;1;24955;Harrislee;;
Hanseaten Apotheke ;Hanseatenplatz;1;25524;Itzehoe;;
Citti Park Apotheke Rüdel ;Mühlendamm;1;24113;Kiel;;
Südermarkt-Apotheke ;Südermarkt;1;24937;Flensburg;;
Apotheke Am Markt ;Markt;1;24321;Lütjenburg;;
Brutkamp  Apotheke ;Bahnhofstraße;1;25767;Albersdorf;;
Elch Apotheke ;Hauptstraße;1;24848;Kropp;;
Apotheke am Amtsgericht ;Ostlandstraße;1;23758;Oldenburg in Holstein;;
Russeer-Apotheke ;Rutkamp;1;24111;Kiel;;
Hof Apotheke  Am Markt ;Lange Straße;1;24306;Plön;;
Königlich Privilegierte Apotheke ;Markt;1;25917;Leck;;
Park Apotheke ;Schwanenseeplatz;1;24148;Kiel;;
Nordland Apotheke ;Bahnhofstraße;1;25923;Süderlügum;;
Kgl.Priv. Apotheke ;Schleswiger Straße;1;24986;Satrup;;
Baltic Apotheke ;Am Seefischmarkt;1;24148;Kiel;;
Rasmus Apotheke ;Quedensweg;1;24248;Mönkeberg;;
Finken-Apotheke ;Bahnhofstraße;1;24966;Sörup;;
Abc Apotheke ;Bahnhofstraße;1;24860;Böklund;;
Walddörfer Apotheke Herr Florian Köppel;Ahrensfelder Weg;1;22927;Großhansdorf;;
Pinguin Apotheke ;Konrad-Adenauer-Straße;1;23558;Lübeck;;
Pinguin Apotheke im Hochschulstadtteil;Alexander-Fleming-Straße;1;23562;Lübeck;;
Mühlen Apotheke im a+b Center ;Baeyerstraße;1;24536;Neumünster;;
Meeresstrand  Apotheke ;Badeweg;1;23683;Scharbeutz;;
Löwen-Apotheke ;Zur Ziegelei;1;24598;Boostedt;;
Apotheke Sereetz ;Schwartauer Straße;1;23611;Sereetz;;
Central Apotheke ;Rödingsmarkt;1;20459;Hamburg;;
Klövensteen Apotheke ;Gudrunstraße;1;22559;Hamburg;;
Staggenborg Apotheke im Marktkauf ;Peiner Hag;1;25497;Prisdorf;;
Rantzau  Apotheke ;Küsterkamp;1;25355;Barmstedt;;
Apotheke  Am Markt ;Marktplatz;1;22844;Norderstedt;;
Linden Apotheke ;Bahnhofstraße;1;25712;Burg (Dithmarschen);;
Albatros-Apotheke ;Hein-Köllisch-Platz;1;20359;Hamburg;;
Apotheke A.d.Alten Schmiede ;Hettlinger Straße;1;25488;Holm;;
Apotheke Am Paulinenplatz ;Paulinenplatz;1;20359;Hamburg;;
Neue Apotheke ;Königstraße;1;25709;Marne;;
Heine Apotheke Blankenese e.K.;Erik-Blumenfeld-Platz;1;22587;Hamburg;;
Rathaus Apotheke ;Grosser Sand;1;25436;Uetersen;;
Kronen Apotheke am Holstenbahnhof ;Düppelstraße;1;22769;Hamburg;;
apo-rot Merkur Apotheke ;Heidhörn;1;22307;Hamburg;;
Elbmarschen Apotheke ;Horster Viereck;1;25358;Horst (Holstein);;
Alte Eilbeker Apotheke ;Wandsbeker Chaussee;1;22089;Hamburg;;
Bahnhof Apotheke ;Weidenbaumsweg;1;21029;Hamburg;;
Apotheke im Marktkauf ;Seeveplatz;1;21073;Hamburg;;
Löwen Apotheke ;Rothenburgsorter Marktplatz;1;20539;Hamburg;;
easyApotheke Wandsbek ;Wandsbeker Marktstraße;1;22041;Hamburg;;
Guten Tag Apotheke im real ;Willinghusener Weg;1;22113;Oststeinbek;;
Apotheke Oldendorf ;Gartenstraße;1;21726;Oldendorf;;
Eidig Apotheke ;Bürgermeister-Glade-Straße;1;21224;Rosengarten;;
Die Falken Apotheke ;Falkenring;1;21521;Dassendorf;;
Hansa Apotheke ;Heimfelder Straße;1;21075;Hamburg;;
Berkenthiner Apotheke ;Oldesloer Straße;1;23919;Berkenthin;;
Apotheke am Hohenwedel ;Hohenwedeler Weg;1;21682;Stade;;
Luhe-Apotheke ;Bahnhofstraße;1;21423;Winsen (Luhe);;
Adler Apotheke ;Rosenweg;1;23898;Sandesneben;;
Marschner Apotheke ;Holsteinischer Kamp;1;22081;Hamburg;;
Drossel-Apotheke ;Drosselstraße;1;22305;Hamburg;;
Markt Apotheke ;Rathausstraße;1;23909;Ratzeburg;;
Apotheke am Pferdemarkt ;Pferdemarkt;1;21682;Stade;;
Apotheke In Neuhaus ;Bahnhofstraße;1;21785;Neuhaus (Oste);;
Kompass Apotheke ;Gazertstraße;1;21075;Hamburg;;
Alte Apotheke ;Herrenstraße;1;21698;Harsefeld;;
Apotheke In der Wingst ;Wassermühle;1;21789;Wingst;;
Nordland Apotheke ;Grönlander Damm;1;22145;Hamburg;;
Alte Apotheke ;Schulstraße;1;21706;Drochtersen;;
Rats Apotheke ;Krummer Arm;1;29549;Bad Bevensen;;
Pinguin Apotheke Annette Katenkamp e.K.;Lienworth;1;27367;Sottrum;;
Hubertus Apotheke ;Gerichtsweg;1;29320;Hermannsburg;;
Delfin Apotheke Vegesack;Zum Alten Speicher;1;28759;Bremen;;
Apotheke bei Dodenhof Posthausen;Posthausen;1;28870;Ottersberg;;
farma-plus Apotheke Briseck ;Jupiterstraße;1;28816;Stuhr;;
Apotheke im Marktkauf ;Henleinstraße;1;28816;Stuhr;;
Stern Apotheke ;Alte Bremer Straße;1;27327;Martfeld;;
Georgs-Apotheke Neetze ;Am Dorfplatz;1;21398;Neetze;;
Jungblutsche Apotheke ;Wittinger Straße;1;29386;Hankensbüttel;;
Göhrde-Apotheke ;Göhrdestraße;1;29549;Bad Bevensen;;
Alte Apotheke bei der Kirche ;Schloßstraße;1;21354;Bleckede;;
St.Viti-Apotheke ;Lohmannshoff;1;27404;Heeslingen;;
Sonnen Apotheke ;Bahnhofstraße;1;29389;Bad Bodenteich;;
Bären Apotheke ;Am Bahnhof;1;31595;Steyerberg;;
Domino-Apotheke ;Alter Kirchweg;1;31627;Rohrsen;;
Finteler-Apotheke ;Am Markt;1;27389;Fintel;;
Die Alte Stadtapotheke ;Unter den Linden;1;29614;Soltau;;
Alte Apotheke ;Schäferstraße;1;27374;Visselhövede;;
Amts-Apotheke ;Am Markt;1;19273;Neuhaus;;
Fca Apotheke;Kolkweg;1;29683;Bad Fallingbostel;;
Rats Apotheke ;Bücker Straße;1;27318;Hoya;;
Dörps  Apotheke ;Engestraße;1;21376;Salzhausen;;
Wilstedter  Apotheke ;Am Brink;1;27412;Wilstedt;;
Antares Apotheke Celle -Gesundheitszentrum-;Sägemühlenstraße;1;29221;Celle;;
Apotheke Am Schwarzen See ;Graf-Stauffenberg-Straße;1;30823;Garbsen;;
Kronen Apotheke ;Osterwalder Straße;1;30827;Garbsen;;
Eulen - Apotheke ;Thie;1;30539;Hannover;;
Kosmos Apotheke im Shopping Plaza  ;Havelser Straße;1;30823;Garbsen;;
Apotheke im Gesundheitszentrum ;Norderneystraße;1;31303;Burgdorf;;
Leine Apotheke im Hauptbahnhof;Ernst-August-Platz;1;30159;Hannover;;
Herz Apotheke ;Erich-Ollenhauer-Straße;1;30851;Langenhagen;;
Pluspunkt Apotheke in der Stadt-Galerie;Pferdemarkt;1;31785;Hameln;;
Kreuz Apotheke ;Hannoversche Straße;1;30926;Seelze;;
Markt-Apotheke Inh. Herr Iwan Pauls;Ostpassage;1;30853;Langenhagen;;
Niedertor Apotheke ;Bahnhofstraße;1;31832;Springe;;
Igel-Apotheke ;Albert-Schweitzer-Straße;1;30880;Laatzen;;
Redekersche-Rats Apotheke ;An der Liebfrauenkirche;1;31535;Neustadt am Rübenberge;;
Limmer - Apotheke ;Färberstraße;1;30453;Hannover;;
Burg Apotheke ;Waldstraße;1;30629;Hannover;;
Weiler-Vital Apotheke im Real ;Alfred-Bentz-Straße;1;30966;Hemmingen;;
Post Apotheke ;Lindenstraße;1;31535;Neustadt am Rübenberge;;
Falken-Apotheke ;Falkenweg;1;31712;Niedernwöhren;;
Apotheke  Friedewalde ;Lavelsloher Straße;1;32469;Petershagen;;
Johannes Apotheke Wettbergen;An der Kirche;1;30457;Hannover;;
Brücken Apotheke ;Breiter Weg;1;31787;Hameln;;
Ebersberg-Apotheke ;Magdeburger Straße;1;31832;Springe;;
Neue Apotheke ;Markt;1;31737;Rinteln;;
Apotheke hoch 2;Marktstraße;1;30890;Barsinghausen;;
Nelken Apotheke ;Bahnhofstraße;1;32825;Blomberg;;
Goethe Apotheke ;Nordbahnstraße;1;32584;Löhne;;
Apotheke Hiddesen ;Theodor-Heuss-Straße;1;32760;Detmold-Hiddesen;;
Bahnhof Apotheke ;Bahnhofstraße;1;32756;Detmold;;
Amts Apotheke ;Osterstraße;1;32609;Hüllhorst;;
Markt Apotheke ;Marktstraße;1;32257;Bünde;;
Fontane Apotheke ;Friedenstraße;1;33602;Bielefeld;;
Paracelsus Apotheke ;Kirchsiek;1;32457;Porta Westfalica;;
Wittekind Apotheke ;Mathildenstraße;1;32130;Enger;;
Apotheke Am Markt Stukenbrock;Ottenheide;1;33758;Schloß Holte-Stukenbrock;;
Apotheke am Lippesee ;Sennelagerstraße;1;33106;Paderborn;;
Apotheke am Goetheplatz ;Sedanstraße;1;32257;Bünde;;
Senne Apotheke ;Schloßstraße;1;33161;Hövelhof;;
Pharma-Vital Apotheke  ;Hansestraße;1;33689;Bielefeld;;
Werre Apotheke ;Hinter'm Gradierwerk;1;32549;Bad Oeynhausen;;
Amts Apotheke ;Windmühlenweg;1;37696;Marienmünster;;
Hubertus Apotheke ;Pyrmonter Straße;1;32816;Schieder-Schwalenberg;;
Apotheke am Heeperholz Heepen;Heeperholz;1;33719;Bielefeld;;
Rats Apotheke ;Marktplatz;1;32657;Lemgo;;
Marien Apotheke ;Bahnhofstraße;1;32676;Lügde;;
Neue Apotheke ;Wilhelmstraße;1;33415;Verl;;
Glocken-Apotheke ;Glockenstraße;1;32107;Bad Salzuflen;;
Apotheke Auf der Lohe Lohe;Martin-Luther-Straße;1;32545;Bad Oeynhausen;;
Sonnen-Apotheke ;Rosenstraße;1;33824;Werther (Westf.);;
Apotheke Vornewald ;Ortsmitte;1;33189;Schlangen;;
Wiehen Apotheke ;Griepshop;1;32479;Hille;;
Marien Apotheke Neuenhaus;Ringstraße;1;33397;Rietberg;;
Eichen Apotheke ;Mergelweg;1;33161;Hövelhof;;
Adler Apotheke ;Kurfürstenstraße;1;32052;Herford;;
Fuchs Apotheke ;Marktstraße;1;33335;Gütersloh;;
Schloss Apotheke ;Schloß Straße;1;38179;Schwülper;;
Grafenhof Apotheke ;Grafenhof;1;37154;Northeim;;
Mickefett-Apotheke ;Zuckerweg;1;31241;Ilsede;;
Apotheke im City Carree Filialapotheke der BA Apotheken OHG;Albert-Schweitzer-Straße;1;38226;Salzgitter;;
Arkaden Apotheke ;Ritterbrunnen;1;38100;Braunschweig;;
Apotheke im BraWoPark ;BraWo-Allee;1;38102;Braunschweig;;
Apotheke im Holzmoor ;Bevenroder Straße;1;38108;Braunschweig;;
Apotheke Am Markt ;Niedernstraße;1;38364;Schöningen;;
Bahnhof Apotheke ;Bahnhofstraße;1;38300;Wolfenbüttel;;
Löns-Apotheke ;Hermann-Löns-Straße;1;31234;Edemissen;;
Rosen Apotheke ;Hansestraße;1;38112;Braunschweig;;
Stadt Apotheke ;Breite Straße;1;38685;Langelsheim;;
Adler-Apotheke ;Bahnhofstraße;1;38877;Benneckenstein (Harz);;
Luisen Apotheke Filialapotheke der BA Apotheken OHG;Barienroder Straße;1;31139;Hildesheim;;
Werla Apotheke ;Herrmann-Müller-Straße;1;38315;Schladen ;;
St.Laurentius-Apotheke Abteilung ZLGH;Clauener Straße;1;31249;Hohenhameln;;
Hütten Apotheke Hallendorf;Ilschenberg;1;38229;Salzgitter;;
Stern Apotheke ;Alter Postweg;1;38518;Gifhorn;;
Glückauf Apotheke ;Bäckerstraße;1;38640;Goslar;;
Apotheke Kissenbrück ;Alte Dorfstraße;1;38324;Kissenbrück;;
Stadt Apotheke ;Kurze Straße;1;31061;Alfeld (Leine);;
Adler Apotheke ;Neue Straße;1;37603;Holzminden;;
Glückauf Apotheke ;Clausthaler Straße;1;37539;Bad Grund;;
Scharfenberg Apotheke am Kloster Frau Pat Everding;Herzberger Straße;1;37191;Katlenburg-Lindau;;
Arminius Apotheke ;Fürstenberger Straße;1;37603;Holzminden;;
Leine-Apotheke ;Opferbrink;1;31084;Freden (Leine);;
Apotheke am Bergmann Ziaja e.K. ;Schlarper Straße;1;37170;Uslar;;
Die Denkter Apotheke ;Hauptstraße;1;38321;Denkte;;
Apotheke Am Bahnhof ;Krummer Kamp;1;31275;Lehrte;;
Bahnhof Apotheke ;Bahnhofstraße;1;37520;Osterode am Harz;;
Gesund Leben Apotheke am Stadtmarkt ;Lange Herzogstraße;1;38300;Wolfenbüttel;;
Spitzweg Apotheke im Centro Kö ;Amtsgarten;1;38154;Königslutter;;
Apotheke im Prima-Park ;Neue Wiese;1;99817;Eisenach;;
Apotheke in der Marktpassage  ;Pferdemarkt;1;99734;Nordhausen ;;
Landgraf Karl Apotheke ;Landgraf-Karl-Straße;1;34131;Kassel;;
Turm-Apotheke ;Auf der Spiegelbrücke;1;37115;Duderstadt;;
Rats Apotheke ;Lindenallee;1;36275;Kirchheim;;
Berg Apotheke ;Bergstraße;1;34508;Willingen (Upland);;
Neumündener Apotheke ;Wiesenpfad;1;34346;Hann. Münden;;
Kurort Apotheke an der Salza ;Bahnhofstraße;1;99947;Bad Langensalza;;
Brunnenkress-Apotheke ;Brunnenkresstraße;1;99974;Mühlhausen /Thüringen;;
Apotheke am Hochhaus ;Untere Beete;1;36433;Bad Salzungen;;
Mittelberg Apotheke ;Schöneberger Straße;1;37085;Göttingen;;
Apotheke Malerstuebchen ;Prof. Carl-Bantzer-Straße;1;34628;Willingshausen;;
Apotheke-Reinhardshausen ;Hauptstraße;1;34537;Bad Wildungen;;
Brücken Apotheke ;Brückenstraße;1;34346;Hann.Münden(OT Hedemünden);;
Aesculap Apotheke ;Berliner Straße;1;34253;Lohfelden;;
Moritz Apotheke ;Moritzstraße;1;34127;Kassel;;
Rosen-Apotheke ;Marktstraße;1;35285;Gemünden (Wohra);;
Bahnhof-Apotheke ;Stresemannstraße;1;37269;Eschwege;;
Apotheke Alte Schule ;Guxhagener Straße;1;34327;Körle;;
Linden-Apotheke ;Steinweg;1;34323;Malsfeld;;
Kranich Apotheke ;Schildweg;1;37085;Göttingen;;
Löwen Apotheke ;Marktplatz;1;36205;Sontra;;
Rats-Apotheke ;Karlstraße;1;99817;Eisenach;;
Annen Apotheke ;August-Bebel-Straße;1;99817;Eisenach;;
Apotheke Im Riete ;Im Riete;1;99819;Marksuhl;;
Markt Apotheke ;Goethestraße;1;99713;Ebeleben;;
Stadt-Apotheke ;Hindenburgstraße;1;37284;Waldkappel;;
Punkt-Apotheke ;Speckestraße;1;44357;Dortmund;;
Brunnen Apotheke ;Dr.-Ruer-Platz;1;44787;Bochum;;
Apotheke Zum Schlotschmet ;Blumenstraße;1;42551;Velbert;;
Zehnthof  Apotheke ;Am Zehnthof;1;44143;Dortmund;;
Pinguin Apotheke im Carrée  ;Reschop-Carrée- Platz;1;45525;Hattingen;;
Apotheke im Ruhrtalcenter ;Carl-Bönnhoff-Straße;1;58300;Wetter ;;
Einhorn Apotheke ;Große Beckstraße;1;44787;Bochum;;
Rathaus Apotheke ;Marktstraße;1;58452;Witten;;
Stern Apotheke Langendreer;Wartburgstraße;1;44892;Bochum;;
Europa Apotheke  ;Oststraße;1;42551;Velbert ;;
Bären Apotheke  ;Münsterstraße;1;45657;Recklinghausen;;
Rosen Apotheke ;Schwanenstraße;1;42551;Velbert;;
Süd-Apotheke ;Giesbertstraße;1;45731;Waltrop;;
Süd Apotheke ;Erwitter Straße;1;59557;Lippstadt;;
Alleecenter Apotheke ;Richard-Matthaei-Platz;1;59065;Hamm;;
Overweg Apotheke ;Overweg Straße;1;58642;Iserlohn;;
Hansa Apotheke Im Hansahaus;Morgenstraße;1;59423;Unna;;
Kaiserau Apotheke ;Einsteinstraße;1;59174;Kamen;;
Einhorn Apotheke ;Mendener Straße;1;58636;Iserlohn;;
Röhrtal Apotheke ;Röhre;1;59846;Sundern (Sauerland);;
Rathaus Apotheke ;Königstraße;1;59929;Brilon;;
Markt  Apotheke ;Am Markt;1;59939;Olsberg;;
Stifts Apotheke ;Alleestraße;1;58730;Fröndenberg /Ruhr;;
Kur Apotheke ;Poststraße;1;59955;Winterberg;;
Kiepenkerl-Apotheke ;Heessener Markt;1;59073;Hamm;;
A & D Apotheken oHG Zweigst.Ap.im Kloster;Im Stiftsfeld;1;59494;Soest;;
Linden Apotheke ;Scherlingstraße;1;58640;Iserlohn;;
Westerwinkel Apotheke  ;Merschstraße;1;59387;Ascheberg;;
Nano Apotheke  ;Am Hönneufer;1;58706;Menden ;;
Apotheke am Burghof ;Bülberg;1;34431;Marsberg;;
Gerstein  Apotheke ;In der Eika;1;59368;Werne;;
Adler Apotheke ;Hüsingstraße;1;58239;Schwerte;;
Hanse Apotheke ;Denkmalstraße;1;58339;Breckerfeld;;
Alte Apotheke ;Am Rathaus;1;57368;Lennestadt;;
St.Hubertus Apotheke ;Neutor;1;59368;Werne;;
Europa Apotheke am Wall Elberfeld;Wall;1;42103;Wuppertal;;
Rats Apotheke ;Wilhelmstraße;1;58511;Lüdenscheid;;
Adler Apotheke ;Marktstraße;1;57537;Wissen;;
Adler Apotheke ;Kirchstraße;1;42103;Wuppertal;;
Schloß Apotheke im Kaufland ;Refrather Weg;1;51465;Bergisch Gladbach;;
Lünsche Apotheke  ;Sternplatz;1;58507;Lüdenscheid;;
Antonius  Apotheke Gerlingen;Prof.Egon Schneider Weg;1;57482;Wenden;;
Franken-Apotheke ;Frankenstraße;1;58509;Lüdenscheid;;
Laurentius Apotheke Rudersdorf;Dillenburger Straße;1;57234;Wilnsdorf;;
Adler-Apotheke ;Bahnhofstraße;1;57567;Daaden;;
Löwen Apotheke ;Bahnhofstraße;1;53783;Eitorf;;
Klingelholl Apotheke ;Hugostraße;1;42281;Wuppertal;;
Brücken Apotheke ;Mühlenweg;1;57339;Erndtebrück;;
Kindelsberg Apotheke ;Auf der Birke;1;57223;Kreuztal;;
Johanniter-Apotheke Herkenrath;Ball;1;51429;Bergisch Gladbach;;
Lindlarer Loewen Apotheke ;Hauptstraße;1;51789;Lindlar;;
Apotheke in der Aue ;Dünnerhöfe;1;51519;Odenthal;;
potheke am Moselbogen ;Karl-Tesche-Straße;1;56073;Koblenz;;
Ostertal Apotheke Joachim Buschmann;Talbrückstraße;1;66629;Freisen;;
Westrich Apotheke ;Marktplatz;1;55774;Baumholder;;
Jesuiten-Apotheke ;Neustraße;1;54290;Trier;;
Markt Apotheke Vogel ;Koblenzer Straße;1;53489;Sinzig;;
Linden-Apotheke ;Hauptstraße;1;55491;Büchenbeuren;;
Neue Apotheke am Holzmarkt ;Dessauer Straße;1;55545;Bad Kreuznach;;
Robert Koch Apotheke Ringen;Fauviller Ring;1;53501;Grafschaft;;
Flora Apotheke ;Spesenrother Weg;1;56288;Kastellaun;;
AVIE Marien Apotheke ;Inweilerwies;1;66649;Oberthal;;
Fontane-Apotheke ;Kemmertstraße;1;56072;Koblenz;;
Spitzweg-Apotheke OHG Daria Schlegel & Martin Spindler;Hauptstraße;1;55768;Hoppstädten-Weiersbach;;
St.Martin Apotheke ;Zur Niedtalhalle;1;66780;Rehlingen-Siersburg;;
Apotheke Am Kleinen Markt ;An der Kirche;1;66687;Wadern;;
Laurentius-Apotheke ;Allee;1;55595;Wallhausen;;
Hirsch-Apotheke ;Biergasse;1;53498;Bad Breisig;;
Saargau Apotheke OHG ;Fitter Straße;1;66663;Merzig;;
Marien Apotheke ;Rathausstraße;1;55430;Oberwesel;;
Rochus-Vital-Apotheke im Globus Gensingen ;Binger-Straße;1;55457;Gensingen;;
Rosen-Apotheke ;Marktplatz;1;55576;Sprendlingen;;
Bacchus Apotheke ;Raiffeisenstraße;1;54340;Leiwen;;
Asterstein Apotheke ;Fritz-von-Unruh-Straße;1;56077;Koblenz;;
Marien-Apotheke ;Abt-Richard-Straße;1;54550;Daun;;
Schloss-Apotheke ;Raderstraße;1;54568;Gerolstein;;
Trierweiler Apotheke ;An der Kirche;1;54311;Trierweiler;;
Pluwig Apotheke  ;Am alten Dorfplatz;1;54316;Pluwig ;;
Kreuz Apotheke ;Oranienstraße;1;65185;Wiesbaden;;
Bahnhof Apotheke ;Bahnhofplatz;1;55116;Mainz;;
Alexandria Apotheke ;Rheinstraße/Am Einkaufspark;1;56462;Höhn;;
Linda Apotheke in der Kappus Anlage Anlage;Am Bahnhof;1;65510;Idstein;;
Globus Apotheke ;Mundipharmastraße;1;65549;Limburg;;
Oranien Apotheke Schäfer & Schäfer OHG;Pontchateau Platz;1;56377;Nassau;;
Kastell Apotheke ;Kastellstraße;1;65321;Heidenrod;;
Dürer Apotheke ;Albrecht-Dürer-Straße;1;65195;Wiesbaden;;
Martinus Apotheke ;Linzer Straße;1;55246;Mainz-Kostheim;;
Limes Apotheke ;Wiesenau;1;61273;Wehrheim;;
Apotheke in der WERK Stadt  ;Joseph-Schneider-Straße;1;65549;Limburg ;;
Brunnen Apotheke Aumenau;Lahnstraße;1;65606;Villmar;;
Westerwald Apotheke ;Saynstraße;1;56242;Selters (Westerwald);;
Marien  Apotheke ;Kleinmaischeiderstraße;1;56276;Großmaischeid;;
Hindenburg Apotheke ;Marktplatz;1;56349;Kaub;;
Lahn-Apotheke ;Ferdinand-Dirichs-Straße;1;65606;Villmar;;
Engel Apotheke  ;Neugasse;1;35789;Weilmünster ;;
Family-Apotheke ;Nürnberger Straße;1;63450;Hanau;;
Löwen-Apotheke ;Friedrichstraße;1;61231;Bad Nauheim;;
Apotheke Am Kreuzstein ;Goethestraße;1;63477;Maintal;;
Falken-Apotheke ;Am Rathaus;1;63526;Erlensee;;
Pluspunkt Apotheke im Forum ;Am Forum;1;35576;Wetzlar;;
Neue Apotheke im Kaufpark Wehrda;Am Kaufmarkt;1;35041;Marburg;;
Apotheke im Argonnerpark ;Grashüpferweg;1;63457;Hanau;;
Sonnen-Apotheke ;Memeler Straße;1;35394;Gießen;;
Lamboy Apotheke ;Otto-Wels-Straße;1;63452;Hanau;;
Schloss-Apotheke ;Wittelsberger Straße;1;35085;Ebsdorfergrund;;
Gallus Apotheke OHG ;Marktplatz;1;35305;Grünberg;;
Schöffen-Apotheke ;Steuterweg;1;35641;Schöffengrund;;
Ritter-Apotheke ;Kirchstraße;1;63549;Ronneburg;;
Industrie Apotheke ;Brückenstraße;1;35576;Wetzlar;;
Rosen Apotheke Am Wilhelmplatz ;Schwanallee;1;35037;Marburg;;
Apotheke am Heumarkt ;Am Frankfurter Tor;1;63450;Hanau;;
Gönser Apotheke ;Am Lindenbaum;1;35428;Langgöns;;
Apotheke zum Frauenberg OHG  Filiale Linden Apotheke ;Schubertstraße;1;35043;Marburg ;;
Sonnen Apotheke ;Marktplatz;1;35708;Haiger;;
Schloss-Apotheke ;Schloßstraße;1;35759;Driedorf;;
Marien Apotheke ;Obergasse;1;35519;Rockenberg;;
Stadt-Apotheke Stefanie Wagner ;Bahnhofstraße;1;35083;Wetter (Hessen);;
Hohenstein Apotheke ;Hohensteinstraße;1;63543;Neuberg;;
Linden-Apotheke ;Wingertstraße;1;61137;Schöneck;;
Schloss-Apotheke ;Obermühlsweg;1;35216;Biedenkopf;;
Rochus Apotheke ;Hauptstraße;1;63457;Hanau;;
Apotheke Am Markt ;Marktstraße;1;35075;Gladenbach;;
Elch-Apotheke Katzenfurt;Siegener Straße;1;35630;Ehringshausen;;
Apotheke am Roteberg ;Von-Arnoldi-Straße;1;35683;Dillenburg;;
Hochwald-Apotheke ;Chaumont Platz;1;61231;Bad Nauheim ;;
Aesculap Apotheke Frau Nina Fink;Baldinger Straße;1;35043;Marburg;;
Dilltal-Apotheke im Gesundheitszentrum ;Loher Straße;1;35586;Wetzlar;;
Kurapotheke Lietz OHG ;Alleestraße;1;65812;Bad Soden am Taunus;;
Sonnen Apotheke ;Am Kirchplatz;1;65779;Kelkheim (Taunus);;
Die Mainz Apotheke im Gutenberg Center ;Haifa-Allee;1;55128;Mainz;;
Schwanen-Apotheke ;Sandweg;1;60316;Frankfurt am Main;;
Martinus Apotheke ;Bürgerm-Schmitt-Str;1;55129;Mainz;;
Apotheke Am Weissen Stein ;Am Weißen Stein;1;60431;Frankfurt am Main;;
Apotheke am Markt ;Frankenallee;1;65779;Kelkheim (Taunus);;
Easy Apotheke Raunheim ;Flörsheimer Straße;1;65479;Raunheim ;;
Rochus-Vital-Apotheke im Globus  ;Am Steinmarkt;1;65428;Rüsselsheim-Bauschheim;;
Sandweg-Apotheke ;Schellingstraße;1;60316;Frankfurt am Main;;
Linden-Apotheke Inh. Henning Kleinert e.K.;Jahnstraße;1;61352;Bad Homburg;;
Anker Apotheke ;Tanzplatz;1;55130;Mainz;;
Wallau Apotheke ;Rathausstraße;1;65719;Hofheim am Taunus;;
Hohemark Apotheke ;Fischbachstraße;1;61440;Oberursel (Taunus);;
Alexander-Apotheke ;Huthmacherstraße;1;65931;Frankfurt am Main;;
Kronen-Apotheke  Heddernheim;Georg-Wolff-Straße;1;60439;Frankfurt am Main;;
Laurenzi-Apotheke ;Bahnhofstraße;1;55268;Nieder-Olm;;
Rhein-Neckar-Apotheke ;Robert-Schumann-Straße;1;68519;Viernheim;;
Mult-Zentrum-Apotheke ;Berliner Platz;1;69469;Weinheim;;
Easy Apotheke ;Januscz-Korczak-Allee;1;68519;Viernheim;;
Einhorn Apotheke ;Ludwigsplatz;1;64283;Darmstadt;;
Apotheke im Hauptbahnhof ;Europaplatz;1;64293;Darmstadt;;
Stadt Apotheke ;Darmstädter Straße;1;64646;Heppenheim (Bergstraße);;
Alte Apotheke ;Enggasse;1;64846;Groß-Zimmern;;
Apotheke Am Bahnhof ;Liebigstraße;1;63225;Langen (Hessen);;
Brunnen-Apotheke Eschollbrücken;Am Römer;1;64319;Pfungstadt;;
