Apotheke am Hirschgarten  ;Neuwerkstraße 24;Neuwerkstraße24;1;Neuwerkstraße♥24;14;Neuwerkstraße;24;99084;Erfurt;;
Center Apotheke ;Braunschweigerstraße 83-88;Braunschweigerstraße83-88;1;Braunschweigerstraße♥83-88;21;Braunschweigerstraße;83-88;38820;Halberstadt;;
Augustus Apotheke  ;Juedenstraße 13;Juedenstraße13;1;Juedenstraße♥13;13;Juedenstraße;13;06667;Weißenfels ;;
Petrus Apotheke  ;Kröllwitzer Straße 3a;KröllwitzerStraße3a;2;Kröllwitzer Straße♥3a;19;Kröllwitzer Straße;3a;06120;Halle (Saale);;
Die Kosmos Apotheke Zentrallager;R.Mannesmann Weg 3;R.MannesmannWeg3;2;R.Mannesmann Weg♥3;17;R.Mannesmann Weg;3;39118;Magdeburg;;
Burg Apotheke ;Lessingstraße 16a;Lessingstraße16a;1;Lessingstraße♥16a;14;Lessingstraße;16a;39646;Oebisfelde;;
Mc Medi Apotheke Delitzsch  ;Ellenburger Straße 39;EllenburgerStraße39;2;Ellenburger Straße♥39;19;Ellenburger Straße;39;04509;Delitzsch;;
Steintor-Apotheke ;Am Steintor 7;AmSteintor7;2;Am Steintor♥7;12;Am Steintor;7;06112;Halle (Saale);;
Dom Apotheke  ;Lindenstraße 7a;Lindenstraße7a;1;Lindenstraße♥7a;13;Lindenstraße;7a;39539;Havelberg;;
Zeppelin Apotheke Alhorn Apotheken Dr.R. Alhorn e.K.;Zeppelinstraße 132;Zeppelinstraße132;1;Zeppelinstraße♥132;15;Zeppelinstraße;132;14471;Potsdam;;
Linden-Apotheke ;Unter den Linden 10;UnterdenLinden10;3;Unter den Linden♥10;17;Unter den Linden;10;14542;Werder (Havel);;
Apotheke Wilhelmstraße ;Wilhelmstraße 24b;Wilhelmstraße24b;1;Wilhelmstraße♥24b;14;Wilhelmstraße;24b;13593;Berlin ;;
Victoria Apotheke ;Im Bogen 3;ImBogen3;2;Im Bogen♥3;9;Im Bogen;3;14550;Groß Kreutz (Havel);;
Kleo Apotheke                   ;Müllerstraße 130;Müllerstraße130;1;Müllerstraße♥130;13;Müllerstraße;130;13349     ;Berlin                                            ;;
Humboldt Apotheke                 -;Heinrich-Mann-Allee 54a;Heinrich-Mann-Allee54a;1;Heinrich-Mann-Allee♥54a;20;Heinrich-Mann-Allee;54a;14473   ;Potsdam                                           ;;
Stern Apotheke im Ärztehaus  ;Sachsenhauser Straße 32;SachsenhauserStraße32;2;Sachsenhauser Straße♥32;21;Sachsenhauser Straße;32;16515;Oranienburg;;
Apotheke Im Hauptbahnhof ;B-Ebene ;B-Ebene;1;B-Ebene♥;8;B-Ebene;;60329;Frankfurt am Main;;
Fischers Apotheke - Wittensee e.k. ;Im Wiesengrund 2;ImWiesengrund2;2;Im Wiesengrund♥2;15;Im Wiesengrund;2;24361;Groß Wittensee;;
Homburg Apotheke ;Neue Straße 2a;NeueStraße2a;2;Neue Straße♥2a;12;Neue Straße;2a;37627;Stadtoldendorf;;
Priv.Löwen Apotheke ;Markt 7;Markt7;1;Markt♥7;6;Markt;7;31840;Hessisch Oldendorf;;
Melmsche-Hirsch Apotheke ;Hauptstraße 1;Hauptstraße1;1;Hauptstraße♥1;12;Hauptstraße;1;33813;Oerlinghausen;;
Teich-Apotheke ;Rainer-Zille-Straße 1;Rainer-Zille-Straße1;1;Rainer-Zille-Straße♥1;20;Rainer-Zille-Straße;1;06217;Merseburg;;
Schloss Apotheke ;Alter Markt 1;AlterMarkt1;2;Alter Markt♥1;12;Alter Markt;1;26441;Jever;;
Engel Apotheke ;Neufelder Weg 1;NeufelderWeg1;2;Neufelder Weg♥1;14;Neufelder Weg;1;27619;Schiffdorf ;;
Apotheke Hooksiel Hooksiel;Nee Straat 1;NeeStraat1;2;Nee Straat♥1;11;Nee Straat;1;26434;Wangerland;;
Hubertus Apotheke ;Schützenhofstraße 1;Schützenhofstraße1;1;Schützenhofstraße♥1;18;Schützenhofstraße;1;26188;Edewecht;;
Lindenboom-Apotheke ;Heerenkamp 1;Heerenkamp1;1;Heerenkamp♥1;11;Heerenkamp;1;26605;Aurich;;
Apotheke im Alten Feld ;Altes Feld 1;AltesFeld1;2;Altes Feld♥1;11;Altes Feld;1;27624;Bad Bederkesa;;
Schwan Apotheke ;Hospitalstraße 1;Hospitalstraße1;1;Hospitalstraße♥1;15;Hospitalstraße;1;28790;Schwanewede;;
Friesen Apotheke ;Marktstraße 1;Marktstraße1;1;Marktstraße♥1;12;Marktstraße;1;26639;Wiesmoor;;
Sonnen Apotheke ;Hermann-Allmers-Straße 1;Hermann-Allmers-Straße1;1;Hermann-Allmers-Straße♥1;23;Hermann-Allmers-Straße;1;26721;Emden;;
Leben Apotheke Bremerhaven ;Bohmsiel 1;Bohmsiel1;1;Bohmsiel♥1;9;Bohmsiel;1;27572;Bremerhaven;;
Fca Apotheke;Senator-Weßling-Straße 1;Senator-Weßling-Straße1;1;Senator-Weßling-Straße♥1;23;Senator-Weßling-Straße;1;28277;Bremen;;
Rosen Apotheke Rodekirchen;Schweier Straße 1;SchweierStraße1;2;Schweier Straße♥1;16;Schweier Straße;1;26935;Stadland;;
Löwen Apotheke ;Steinstraße 1;Steinstraße1;1;Steinstraße♥1;12;Steinstraße;1;26441;Jever;;
Grüne Apotheke ;Kniprodestraße 1;Kniprodestraße1;1;Kniprodestraße♥1;15;Kniprodestraße;1;26388;Wilhelmshaven;;
Kaiser Apotheke ;Hamburg-Amerika-Straße 1;Hamburg-Amerika-Straße1;1;Hamburg-Amerika-Straße♥1;23;Hamburg-Amerika-Straße;1;27472;Cuxhaven;;
Mühlen-Apotheke Völlenerfehn;Breslauer Straße 1;BreslauerStraße1;2;Breslauer Straße♥1;17;Breslauer Straße;1;26810;Westoverledingen;;
Alte Privilegierte Apotheke ;Poststraße 1;Poststraße1;1;Poststraße♥1;11;Poststraße;1;27576;Bremerhaven;;
Apotheke  Greetsiel ;Ankerstraße 1;Ankerstraße1;1;Ankerstraße♥1;12;Ankerstraße;1;26736;Krummhörn;;
Apotheke am Klinikum Links der Weser;Senator-Weßling-Straße 1;Senator-Weßling-Straße1;1;Senator-Weßling-Straße♥1;23;Senator-Weßling-Straße;1;28277;Bremen;;
Asna  Apotheke ;Iburger Straße 1;IburgerStraße1;2;Iburger Straße♥1;15;Iburger Straße;1;49074;Osnabrück;;
Markt-Apotheke ;Markt 1;Markt1;1;Markt♥1;6;Markt;1;48488;Emsbüren;;
Hirsch Apotheke ;Staustraße 1;Staustraße1;1;Staustraße♥1;11;Staustraße;1;26122;Oldenburg;;
Marien Apotheke OHG ;Marienstraße 1;Marienstraße1;1;Marienstraße♥1;13;Marienstraße;1;26121;Oldenburg;;
Marien Apotheke ;Osnabrücker Straße 1;OsnabrückerStraße1;2;Osnabrücker Straße♥1;19;Osnabrücker Straße;1;48529;Nordhorn;;
easyApotheke Vechta ;Falkenweg 1;Falkenweg1;1;Falkenweg♥1;10;Falkenweg;1;49377;Vechta;;
Burg Apotheke Dr. Hans-Joachim Rüve;Osterstraße 1;Osterstraße1;1;Osterstraße♥1;12;Osterstraße;1;49661;Cloppenburg;;
Marien Apotheke ;Meppener Straße 1;MeppenerStraße1;2;Meppener Straße♥1;16;Meppener Straße;1;49744;Geeste;;
Gänsemarkt Apotheke ;Gänsemarkt 1;Gänsemarkt1;1;Gänsemarkt♥1;11;Gänsemarkt;1;32312;Lübbecke;;
Stern Apotheke ;Langestraße 1;Langestraße1;1;Langestraße♥1;12;Langestraße;1;32312;Lübbecke;;
Berg Apotheke ;Altstadtparkplatz 1;Altstadtparkplatz1;1;Altstadtparkplatz♥1;18;Altstadtparkplatz;1;49545;Tecklenburg;;
Linden Apotheke ;Bahnhofstraße 1;Bahnhofstraße1;1;Bahnhofstraße♥1;14;Bahnhofstraße;1;49699;Lindern (Oldenburg);;
Nibelungen  Apotheke Markus Jostwerth;Schulstraße 1;Schulstraße1;1;Schulstraße♥1;12;Schulstraße;1;49170;Hagen;;
Schloss Apotheke Frau Ngoc Anh Voong ;Apostelstraße 1;Apostelstraße1;1;Apostelstraße♥1;14;Apostelstraße;1;49082;Osnabrück;;
Flora Apotheke ;Lothar-Schoeller-Straße 1;Lothar-Schoeller-Straße1;1;Lothar-Schoeller-Straße♥1;24;Lothar-Schoeller-Straße;1;49086;Osnabrück;;
Markt-Apotheke ;Westerstraße 1;Westerstraße1;1;Westerstraße♥1;13;Westerstraße;1;27793;Wildeshausen;;
Zumloh'sche Apotheke ;Bahnhofstraße 1;Bahnhofstraße1;1;Bahnhofstraße♥1;14;Bahnhofstraße;1;49434;Neuenkirchen-Vörden;;
Gesundbrunnen-Apotheke ;Friedrichstraße 1;Friedrichstraße1;1;Friedrichstraße♥1;16;Friedrichstraße;1;48282;Emsdetten;;
Uhlen Apotheke ;Wilhelmshavener Heerstraße 1;WilhelmshavenerHeerstraße1;2;Wilhelmshavener Heerstraße♥1;27;Wilhelmshavener Heerstraße;1;26125;Oldenburg;;
Mühlenhof Apotheke ;Clausewitzstraße 1;Clausewitzstraße1;1;Clausewitzstraße♥1;17;Clausewitzstraße;1;26125;Oldenburg;;
Wall Apotheke im Kaufland ;Am Neuen Markt 1;AmNeuenMarkt1;3;Am Neuen Markt♥1;15;Am Neuen Markt;1;49716;Meppen;;
Falken Apotheke ;Marktring 1;Marktring1;1;Marktring♥1;10;Marktring;1;49191;Belm;;
Falken Apotheke ;Bodelschwinghstraße 1;Bodelschwinghstraße1;1;Bodelschwinghstraße♥1;20;Bodelschwinghstraße;1;49525;Lengerich;;
Alte-Markt Apotheke ;Am Markt 1;AmMarkt1;2;Am Markt♥1;9;Am Markt;1;49808;Lingen (Ems);;
Einhorn Apotheke Leeden;Rosenstraße 1;Rosenstraße1;1;Rosenstraße♥1;12;Rosenstraße;1;49545;Tecklenburg;;
Johannis  Apotheke Engter;Wallenhorster Straße 1;WallenhorsterStraße1;2;Wallenhorster Straße♥1;21;Wallenhorster Straße;1;49565;Bramsche;;
Wiesen-Apotheke ;Heideeck 1;Heideeck1;1;Heideeck♥1;9;Heideeck;1;49143;Bissendorf;;
Malteser Apotheke ;Kurt-Schumacher-Damm 1;Kurt-Schumacher-Damm1;1;Kurt-Schumacher-Damm♥1;21;Kurt-Schumacher-Damm;1;49078;Osnabrück;;
Titus Apotheke ;Kirchstraße 1;Kirchstraße1;1;Kirchstraße♥1;12;Kirchstraße;1;49688;Lastrup;;
Apotheke Am Postdamm ;Postdamm 1;Postdamm1;1;Postdamm♥1;9;Postdamm;1;48527;Nordhorn;;
Westfalen Apotheke ;Berliner Platz 1;BerlinerPlatz1;2;Berliner Platz♥1;15;Berliner Platz;1;49504;Lotte;;
Apotheke Am Oberen Markt ;Oberer Markt 1;ObererMarkt1;2;Oberer Markt♥1;13;Oberer Markt;1;49477;Ibbenbüren;;
Neumarkt Apotheke ;Öwer de Hase 1;ÖwerdeHase1;3;Öwer de Hase♥1;13;Öwer de Hase;1;49074;Osnabrück;;
Vital Apotheke Zur Alten Post ;Marktstraße 1;Marktstraße1;1;Marktstraße♥1;12;Marktstraße;1;32369;Rahden;;
Schultzes Apotheke Lavelsloh ;Kirchstraße 1;Kirchstraße1;1;Kirchstraße♥1;12;Kirchstraße;1;31603;Diepenau;;
Apotheke Lintorf ;Alte Poststraße 1;AltePoststraße1;2;Alte Poststraße♥1;16;Alte Poststraße;1;49152;Bad Essen;;
Apotheke im Marktkauf ;Hansastraße 1;Hansastraße1;1;Hansastraße♥1;12;Hansastraße;1;49477;Ibbenbüren;;
Vital Apotheke im Gesundheitszentrum ;Hohe Mühle 1;HoheMühle1;2;Hohe Mühle♥1;11;Hohe Mühle;1;32369;Rahden;;
Marien Apotheke ;Webermarkt 1;Webermarkt1;1;Webermarkt♥1;11;Webermarkt;1;47647;Kerken;;
Flora Apotheke ;Schillerstraße 1;Schillerstraße1;1;Schillerstraße♥1;15;Schillerstraße;1;46487;Wesel;;
Apotheke im Luchs Center  ;Luchsstraße 1;Luchsstraße1;1;Luchsstraße♥1;12;Luchsstraße;1;46149;Oberhausen ;;
Adler Apotheke ;Schüppenstraße 1;Schüppenstraße1;1;Schüppenstraße♥1;15;Schüppenstraße;1;48653;Coesfeld;;
Hamaland Apotheke OHG ;Haaksbergener Straße 1;HaaksbergenerStraße1;2;Haaksbergener Straße♥1;21;Haaksbergener Straße;1;48683;Ahaus;;
Neue Markt Apotheke ;Gildekamp 1;Gildekamp1;1;Gildekamp♥1;10;Gildekamp;1;46414;Rhede;;
Barbara-Apotheke ;Annastraße 1;Annastraße1;1;Annastraße♥1;11;Annastraße;1;47608;Geldern;;
Sertürner  Apotheke Inh. Daniela Wandenelis;Sertürnerstraße 1;Sertürnerstraße1;1;Sertürnerstraße♥1;16;Sertürnerstraße;1;46397;Bocholt;;
West Apotheke ;Thüringer Straße 1;ThüringerStraße1;2;Thüringer Straße♥1;17;Thüringer Straße;1;46149;Oberhausen;;
Bären-Apotheke ;Südring-Center-Promenade 1;Südring-Center-Promenade1;1;Südring-Center-Promenade♥1;25;Südring-Center-Promenade;1;46242;Bottrop;;
Goethe Apotheke OHG ;Goethestraße 1;Goethestraße1;1;Goethestraße♥1;13;Goethestraße;1;47441;Moers;;
Cuypers Apotheke Antwerpener Platz ;Antwerpener Platz 1;AntwerpenerPlatz1;2;Antwerpener Platz♥1;18;Antwerpener Platz;1;47623;Kevelaer;;
Alte Stadt Apotheke ;Bahnhofstraße 1;Bahnhofstraße1;1;Bahnhofstraße♥1;14;Bahnhofstraße;1;48607;Ochtrup;;
Malteser-Apotheke ;Wettringer Straße 1;WettringerStraße1;2;Wettringer Straße♥1;18;Wettringer Straße;1;48629;Metelen;;
Apotheke Am Bahnhof  ;Augustin Wibbelt Platz 1;AugustinWibbeltPlatz1;3;Augustin Wibbelt Platz♥1;23;Augustin Wibbelt Platz;1;48734;Reken;;
Markt-Apotheke ;Vienkenstraße 1;Vienkenstraße1;1;Vienkenstraße♥1;14;Vienkenstraße;1;46240;Bottrop;;
Dr. Kuhns Apotheke ;Lambertistraße 1;Lambertistraße1;1;Lambertistraße♥1;15;Lambertistraße;1;45964;Gladbeck;;
Apotheke am Alten Markt Wattenscheid;Weststraße 1;Weststraße1;1;Weststraße♥1;11;Weststraße;1;44866;Bochum;;
Gertrudis Apotheke ;Alter Markt 1;AlterMarkt1;2;Alter Markt♥1;12;Alter Markt;1;44866;Bochum;;
Davert-Apotheke e.K. Inh. Michael Klaes;Auf der Woort 1;AufderWoort1;3;Auf der Woort♥1;14;Auf der Woort;1;48163;Münster;;
Ludgerus Apotheke ;Amtmann-Daniel-Straße 1;Amtmann-Daniel-Straße1;1;Amtmann-Daniel-Straße♥1;22;Amtmann-Daniel-Straße;1;48356;Nordwalde;;
Flora Apotheke ;Hittorfstraße 1;Hittorfstraße1;1;Hittorfstraße♥1;14;Hittorfstraße;1;48149;Münster;;
Convita Apotheke am EVK Eikel ;Hordeler Straße 1;HordelerStraße1;2;Hordeler Straße♥1;16;Hordeler Straße;1;44651;Herne;;
City Apotheke ;Holzmarkt 1;Holzmarkt1;1;Holzmarkt♥1;10;Holzmarkt;1;45657;Recklinghausen;;
Sebastian-Apotheke Nienberge;Sebastianstraße 1;Sebastianstraße1;1;Sebastianstraße♥1;16;Sebastianstraße;1;48161;Münster;;
Ahorn-Apotheke Hüllerheide;Blitzkuhlenstraße 1;Blitzkuhlenstraße1;1;Blitzkuhlenstraße♥1;18;Blitzkuhlenstraße;1;45659;Recklinghausen;;
Rathaus-Apotheke ;Bahnhofstraße 1;Bahnhofstraße1;1;Bahnhofstraße♥1;14;Bahnhofstraße;1;48356;Nordwalde;;
Nord Apotheke ;Hoyastraße 1;Hoyastraße1;1;Hoyastraße♥1;11;Hoyastraße;1;48147;Münster;;
Sonnen Apotheke ;Marktstraße 1;Marktstraße1;1;Marktstraße♥1;12;Marktstraße;1;48249;Dülmen;;
Franziskus Apotheke ;Grevener Landstraße 1;GrevenerLandstraße1;2;Grevener Landstraße♥1;20;Grevener Landstraße;1;48268;Greven;;
Aesculap-Apotheke ;Vogelheimer Straße 1;VogelheimerStraße1;2;Vogelheimer Straße♥1;19;Vogelheimer Straße;1;45326;Essen;;
Buer`sche Falken Apotheke ;Hochstraße 1;Hochstraße1;1;Hochstraße♥1;11;Hochstraße;1;45894;Gelsenkirchen;;
Rosen Apotheke ;Wedauer Markt 1;WedauerMarkt1;2;Wedauer Markt♥1;14;Wedauer Markt;1;47279;Duisburg;;
Engel Apotheke ;Uerdinger Straße 1;UerdingerStraße1;2;Uerdinger Straße♥1;17;Uerdinger Straße;1;47799;Krefeld;;
Lenau Apotheke ;Lenaustraße 1;Lenaustraße1;1;Lenaustraße♥1;12;Lenaustraße;1;40470;Düsseldorf;;
Apotheke  Am Sprödental ;Roonstraße 1;Roonstraße1;1;Roonstraße♥1;11;Roonstraße;1;47799;Krefeld;;
Franziskus Apotheke ;Eugen-Richter-Straße 1;Eugen-Richter-Straße1;1;Eugen-Richter-Straße♥1;21;Eugen-Richter-Straße;1;40470;Düsseldorf;;
Münster Apotheke Derendorf;Ulmenstraße 1;Ulmenstraße1;1;Ulmenstraße♥1;12;Ulmenstraße;1;40476;Düsseldorf;;
Pelikan Apotheke  ;Stormstraße 1;Stormstraße1;1;Stormstraße♥1;12;Stormstraße;1;47226;Duisburg;;
Kuchler Apotheke im Hauptbahnhof Kuchler Apotheken OHG;Portsmouthplatz 1;Portsmouthplatz1;1;Portsmouthplatz♥1;16;Portsmouthplatz;1;47051;Duisburg;;
Bären Apotheke ;Heintzmannstraße 1;Heintzmannstraße1;1;Heintzmannstraße♥1;17;Heintzmannstraße;1;45143;Essen;;
Kolumbus Apotheke ;Sunderplatz 1;Sunderplatz1;1;Sunderplatz♥1;12;Sunderplatz;1;45472;Mülheim an der Ruhr;;
Ring Apotheke ;Ostring 1;Ostring1;1;Ostring♥1;8;Ostring;1;40882;Ratingen;;
West Apotheke ;Lise-Meitner-Straße 1;Lise-Meitner-Straße1;1;Lise-Meitner-Straße♥1;20;Lise-Meitner-Straße;1;40878;Ratingen;;
Elefanten-Apotheke Osterath;Willicher Straße 1;WillicherStraße1;2;Willicher Straße♥1;17;Willicher Straße;1;40670;Meerbusch;;
Apotheke im Real Reyerhütte  ;Reyerhütte 1;Reyerhütte1;1;Reyerhütte♥1;11;Reyerhütte;1;41065;Mönchengladbach;;
Apotheke am Central ;Dahler Straße 1;DahlerStraße1;2;Dahler Straße♥1;14;Dahler Straße;1;42653;Solingen;;
Schwanen Apotheke ;Ufergarten 1;Ufergarten1;1;Ufergarten♥1;11;Ufergarten;1;42651;Solingen;;
Pegasus Apotheke ;Mailänder Passage 1;MailänderPassage1;2;Mailänder Passage♥1;18;Mailänder Passage;1;50765;Köln;;
Blüten Apotheke ;Wuppertalstraße 1;Wuppertalstraße1;1;Wuppertalstraße♥1;16;Wuppertalstraße;1;51381;Leverkusen;;
Galerie Apotheke ;Galerieplatz 1;Galerieplatz1;1;Galerieplatz♥1;13;Galerieplatz;1;40764;Langenfeld (Rheinland);;
Apotheke am HIT ;Lübecker Straße 1;LübeckerStraße1;2;Lübecker Straße♥1;16;Lübecker Straße;1;41540;Dormagen;;
Biber Apotheke in den Clemens Galerien;Mühlenplatz 1;Mühlenplatz1;1;Mühlenplatz♥1;12;Mühlenplatz;1;42651;Solingen;;
Marien Apotheke Frau Sarah Bast ;Alarichstraße 1;Alarichstraße1;1;Alarichstraße♥1;14;Alarichstraße;1;50679;Köln;;
Linden Apotheke ;Zum Markt 1;ZumMarkt1;2;Zum Markt♥1;10;Zum Markt;1;53894;Mechernich;;
Ahorn-Apotheke ;Pützdelle 1;Pützdelle1;1;Pützdelle♥1;10;Pützdelle;1;51371;Leverkusen;;
Nibelungen Apotheke ;Kriemhildenstraße 1;Kriemhildenstraße1;1;Kriemhildenstraße♥1;18;Kriemhildenstraße;1;42653;Solingen;;
Unnersberg Apotheke ;Unnersberger Allee 1;UnnersbergerAllee1;2;Unnersberger Allee♥1;19;Unnersberger Allee;1;42659;Solingen;;
Bavier Apotheke ;Bavierstraße 1;Bavierstraße1;1;Bavierstraße♥1;13;Bavierstraße;1;40699;Erkrath;;
Mathildenhof Apotheke ;Schöneberger Straße 1;SchönebergerStraße1;2;Schöneberger Straße♥1;20;Schöneberger Straße;1;51377;Leverkusen;;
Kranich Apotheke Neubrück;Thomas-Dehler-Weg 1;Thomas-Dehler-Weg1;1;Thomas-Dehler-Weg♥1;18;Thomas-Dehler-Weg;1;51109;Köln;;
Holthausener Apotheke ;Henkelstraße 1;Henkelstraße1;1;Henkelstraße♥1;13;Henkelstraße;1;40589;Düsseldorf;;
Overstolz Apotheke ;Sachsenring 1;Sachsenring1;1;Sachsenring♥1;12;Sachsenring;1;50677;Köln;;
Fleming Apotheke Holthausen;Hügelstraße 1;Hügelstraße1;1;Hügelstraße♥1;12;Hügelstraße;1;40589;Düsseldorf;;
Apotheke An der Schanz ;An der Schanz 1;AnderSchanz1;3;An der Schanz♥1;14;An der Schanz;1;50735;Köln;;
Marien Apotheke Flittard;Rungestraße 1;Rungestraße1;1;Rungestraße♥1;12;Rungestraße;1;51061;Köln;;
Engel Apotheke Ostheim;Auf der Driesch 1;AufderDriesch1;3;Auf der Driesch♥1;16;Auf der Driesch;1;51107;Köln;;
Markt  Apotheke ;Ruhrstraße 1;Ruhrstraße1;1;Ruhrstraße♥1;11;Ruhrstraße;1;41540;Dormagen;;
Humboldt Apotheke Humboldt-Gremberg;Theoderichstraße 1;Theoderichstraße1;1;Theoderichstraße♥1;17;Theoderichstraße;1;51105;Köln;;
Apotheke Sonnenschein ;Ziegelweg 1;Ziegelweg1;1;Ziegelweg♥1;10;Ziegelweg;1;53347;Alfter;;
Center Apotheke ;Anton Limbach Straße 1;AntonLimbachStraße1;3;Anton Limbach Straße♥1;21;Anton Limbach Straße;1;53567;Asbach;;
Dom Apotheke ;Bahnhofsvorplatz 1;Bahnhofsvorplatz1;1;Bahnhofsvorplatz♥1;17;Bahnhofsvorplatz;1;50667;Köln;;
Allee  Apotheke ;Baumschulallee 1;Baumschulallee1;1;Baumschulallee♥1;15;Baumschulallee;1;53115;Bonn;;
Burg Apotheke ;Kaiserstraße 1;Kaiserstraße1;1;Kaiserstraße♥1;13;Kaiserstraße;1;53773;Hennef (Sieg);;
Ossendorfer Apotheke ;Vastersstraße 1;Vastersstraße1;1;Vastersstraße♥1;14;Vastersstraße;1;50825;Köln;;
Alexander-Fleming-Apotheke ;Sudermanstraße 1;Sudermanstraße1;1;Sudermanstraße♥1;15;Sudermanstraße;1;50670;Köln;;
Stern Apotheke ;Lindenplatz 1;Lindenplatz1;1;Lindenplatz♥1;12;Lindenplatz;1;53359;Rheinbach;;
Süd-Apotheke ;Berck-Sur-Mer-Straße 1;Berck-Sur-Mer-Straße1;1;Berck-Sur-Mer-Straße♥1;21;Berck-Sur-Mer-Straße;1;53604;Bad Honnef;;
Hirsch Apotheke ;Theaterplatz 1;Theaterplatz1;1;Theaterplatz♥1;13;Theaterplatz;1;52062;Aachen;;
Nikolaus-Apotheke ;Kaiser-Otto-Straße 1;Kaiser-Otto-Straße1;1;Kaiser-Otto-Straße♥1;19;Kaiser-Otto-Straße;1;50259;Pulheim;;
Apotheke-In-Den-Bremen ;Humboldtstraße 1;Humboldtstraße1;1;Humboldtstraße♥1;15;Humboldtstraße;1;52152;Simmerath;;
Frohnhof-Apotheke ;Frongasse 1;Frongasse1;1;Frongasse♥1;10;Frongasse;1;53913;Swisttal;;
Goethe Apotheke ;Goethestraße 1;Goethestraße1;1;Goethestraße♥1;13;Goethestraße;1;50858;Köln;;
Cosmas Apotheke ;Wilhelm-Ewald-Weg 1;Wilhelm-Ewald-Weg1;1;Wilhelm-Ewald-Weg♥1;18;Wilhelm-Ewald-Weg;1;50769;Köln;;
farma plus Apothek unter der Burg;Steinweg 1;Steinweg1;1;Steinweg♥1;9;Steinweg;1;52222;Stolberg (Rhld.);;
Park Apotheke ;An der Fuhr 1;AnderFuhr1;3;An der Fuhr♥1;12;An der Fuhr;1;50997;Köln;;
Mauritius Apotheke ;Deutscher Platz 1;DeutscherPlatz1;2;Deutscher Platz♥1;16;Deutscher Platz;1;53919;Weilerswist;;
Herz-Apotheke ;Carlsplatz 1;Carlsplatz1;1;Carlsplatz♥1;11;Carlsplatz;1;52531;Übach-Palenberg;;
Bonifatius-Apotheke ;Drimbornshof 1;Drimbornshof1;1;Drimbornshof♥1;13;Drimbornshof;1;52249;Eschweiler;;
Markt Apotheke ;Neustraße 1;Neustraße1;1;Neustraße♥1;10;Neustraße;1;53879;Euskirchen;;
Elisenbrunnen Apotheke ;Kapuzinergraben 1;Kapuzinergraben1;1;Kapuzinergraben♥1;16;Kapuzinergraben;1;52062;Aachen;;
Marien Apotheke ;Marienstraße 1;Marienstraße1;1;Marienstraße♥1;13;Marienstraße;1;52457;Aldenhoven;;
Ventalis Apotheke ;Urftsee Straße 1;UrftseeStraße1;2;Urftsee Straße♥1;15;Urftsee Straße;1;53937;Schleiden;;
Eifel  Apotheke ;Bahnstraße 1;Bahnstraße1;1;Bahnstraße♥1;11;Bahnstraße;1;53949;Dahlem;;
Falken Apotheke ;Augustastraße 1;Augustastraße1;1;Augustastraße♥1;14;Augustastraße;1;52070;Aachen;;
Markt  Apotheke Königsdorf;Paulistraße 1;Paulistraße1;1;Paulistraße♥1;12;Paulistraße;1;50226;Frechen;;
Rathaus Apotheke ;Rathausstraße 1;Rathausstraße1;1;Rathausstraße♥1;14;Rathausstraße;1;50169;Kerpen;;
Alstedts Apotheke ;Von-Coels-Straße 1;Von-Coels-Straße1;1;Von-Coels-Straße♥1;17;Von-Coels-Straße;1;52080;Aachen;;
Fidelis Apotheke ;Brünestraße 1;Brünestraße1;1;Brünestraße♥1;12;Brünestraße;1;52531;Übach-Palenberg;;
Mohren Apotheke Inh. Herr Werth;Hauptstraße 1;Hauptstraße1;1;Hauptstraße♥1;12;Hauptstraße;1;50126;Bergheim;;
Bahnhof Apotheke ;Theodor-Heuss-Platz 1;Theodor-Heuss-Platz1;1;Theodor-Heuss-Platz♥1;20;Theodor-Heuss-Platz;1;41460;Neuss;;
Maxmo Apotheke im real  ;Am Rittergut 1;AmRittergut1;2;Am Rittergut♥1;13;Am Rittergut;1;41515;Grevenbroich ;;
